UniqueCount	AmbigCount
2	19
0	1
0	642
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	22
0	1
0	0
0	7
0	2
0	11
0	0
38	1002
27	0
0	34
488	49
2	49
34	224
3	19
0	0
10	44
0	0
0	0
0	1
17	620
0	36
3	53
0	44
0	52
0	35
53	25
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
8	5
0	3
10	1
0	740
0	393
1	448
24	315
0	327
14	167
20	22
13	234
0	248
65	52
0	165
77	45
5	3
8	8
0	49
9	18
0	0
0	7
0	1
0	0
356	1070
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
2	22
0	0
0	0
0	0
0	5
0	1
0	3
0	1
0	0
2	42
370	22856
482	20601
0	0
21	7
7	0
11235	7672
24	18
0	0
0	0
2032	2475
0	16
0	0
0	0
0	36
0	3
0	4
0	4
0	2
0	2
0	4
2	4
0	3
0	4
0	9
1	3
0	4
0	5
0	2
0	4
0	4
1	2
0	0
0	0
0	3
0	0
1	0
0	1
0	2
0	2
0	2
0	2
0	0
0	3
7	17
0	3
6	3
0	0
2	2
0	2
0	0
30	3
0	1
0	132
0	142
15	219
9	52
1	229
15	30
0	213
0	214
10	24
0	166
0	202
0	172
0	207
0	12
0	137
0	149
1	22
0	135
0	163
0	169
0	144
0	6
4	106
0	125
0	131
1	165
0	144
0	159
0	190
0	123
0	136
0	140
0	152
0	7
0	160
0	180
0	133
0	7
0	10
0	24
0	7
0	125
4	7
1	4
0	4
0	0
0	0
0	0
0	0
0	0
3	0
19	1
0	1
1	0
0	0
0	0
0	7
0	7
0	0
0	7
0	1
0	1
0	1
0	1
0	1
0	7
0	4
0	0
0	0
0	0
0	0
489	2976
11	1124
73	2823
0	0
25	578
13	10
402	77
58	17
57	61
50	1
30	74
4	61
7	75
0	2
1	16
0	6
0	6
0	1
0	5
11	0
27	209
57	188
66	179
3	144
0	250
1	199
15	161
0	0
0	0
25	10552
0	9877
0	9400
0	10075
0	127
0	234
12	115
0	0
5	58
217	3350
0	12
2	27
0	29
0	18
2	29
3	29
2	30
2	28
0	30
4	15
0	20
4	0
0	0
758	0
4	482
3	404
6	492
0	495
161	380
0	439
20	491
0	66
2	292
0	144
0	125
0	132
2	43
1	15
3	6
0	27
0	12
6	19
0	2
0	0
0	0
0	0
0	0
0	0
77	0
8	0
0	88
0	88
0	0
0	0
13	48
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
50	3401
0	3029
0	2506
77	1625
2	1271
2	446
0	585
577	0
7	5
0	1
8	6
5	8
4	5
5	0
0	948
32	1097
0	978
21	543
4	563
0	493
1	453
5	59
0	440
5	358
1	40
0	80
1	98
0	82
1	116
3	1
1	9
0	24
4	91
20	0
0	0
0	0
0	55
0	38
4	58
0	58
0	1
1	53
0	0
1	12
18	388
20	438
10	311
0	196
7	1
2	12
2	38
5	1
46	44
0	14
15	10
0	9
0	0
0	0
31	112
9	23
1	7
1	65
0	3
3	42
0	45
10	735
0	1281
0	1277
0	965
1	312
2	1054
0	1456
0	969
143	788
56	504
4	862
0	1281
0	972
0	870
1	1080
0	1062
0	268
9	121
3	51
0	869
0	122
0	224
0	200
2	138
0	137
0	350
0	5
13	26
2	450
3	137
0	116
0	299
1	260
0	260
1	21
10	5
0	134
1	439
4	260
26	138
0	165
1	147
0	73
5	56
1	49
1	54
0	1
0	3
3	6
0	0
11	0
1	84
251	101
0	17
3	0
16	2079
315	2025
1	298
0	401
16	77
0	20
10	87
0	0
1	919
31	1335
7	1521
10	1048
35	1465
6	283
1	226
42	282
0	1
0	0
49	749
21	708
288	709
141	733
15	28
3	31
0	0
0	1239
71	1413
3	1227
21	897
7	2042
3	1533
9	1793
0	1958
0	551
6	738
2	120
2	157
0	174
11	114
0	268
22	10
3	40
4	1
1	4
4	127
3	127
0	144
0	143
0	134
0	138
0	119
1	118
0	124
0	8
1	117
0	121
0	124
0	49
127	328
0	109
28	164
22	2
33	220
1	24
0	1
54	0
0	210
3	231
26	263
0	80
16	58
7	0
3	0
0	1
4	3
0	0
3	4
1	125
13	832
289	958
2	11
6	26
0	0
0	0
25	989
0	753
39	906
5	54
43	563
45	363
0	0
1	0
0	0
4	971
11	676
0	915
0	809
0	915
1	2
0	73
1	189
6	0
5	0
728	1196
8	906
0	290
215	57
0	1
6	1
0	0
928	0
11	0
154	0
149	1169
20	1183
0	1254
0	1259
0	1065
6	1146
0	1218
29	42
2	50
22	1163
3	47
0	939
0	44
1	5
0	88
0	1236
3	668
0	58
0	1037
7	842
15	14
11	15
2	944
5	130
24	11
0	39
43	170
6	364
1	332
5	166
0	83
2	87
0	4
0	21
22	10
5	17
0	12
0	4
1	12
1	12
2	2
1	1
46	1236
0	1194
2	1035
0	1005
0	998
0	967
0	967
0	967
0	51
0	0
3	221
26	2035
1	2080
45	693
22	306
0	0
0	0
0	20
9	703
0	657
6	282
1	473
0	522
0	337
1	548
0	575
0	548
0	384
22	15
9	88
5	34
0	1
11	102
2	5
1	31
13	79
4	117
3	42
1	6
0	0
3	0
94	482
1	0
6	0
0	0
0	0
6	179
7	21
3	207
0	135
28	1861
1	1726
4	1560
2	782
2	2
4	313
1	104
1	36
5	260
0	34
0	25
0	221
3	185
6	241
9	241
5	156
0	0
0	6291
31	7560
172	7861
1	6893
0	6694
0	7632
0	6565
0	5544
0	7630
0	6688
0	3350
0	6760
0	7603
0	7540
0	7535
0	7423
0	7311
0	6458
1	6914
0	6124
0	6788
6	6665
0	4627
0	3965
36	1023
1	2485
0	1412
2	515
0	5
1	108
2	0
1	4
0	3
0	1
0	4
1	1
1	3
0	3
22	7
1	5
6	145
3	134
0	7
7	26
13	15
5	3
0	17
1	5
0	18
0	5
0	0
8	12
0	7
0	2
9	5
0	0
4	1
1	1
0	4
0	8
0	3
0	6
0	7
0	5
0	1
0	5
0	3
0	3
0	0
0	6
0	1
0	0
0	6
0	0
0	2
0	0
0	5
0	0
0	0
170	1747
2	112
0	28
1	32
0	31
1	3
0	1652
2	43
0	1420
1	137
0	224
0	157
0	225
21	168
0	223
0	244
0	188
55	88
16	50
1	105
0	10
0	1464
1	190
3	918
9	971
0	23
0	0
6	0
0	0
10	80
2	74
1	245
0	450
0	277
77	131
4	181
2	512
0	251
0	251
4	245
3	79
1	288
0	0
1	0
0	0
0	23
1050	29
0	0
0	2
3	6
1	4
7	4
30	139
3	100
6	127
0	5
13	11
4	7
16	34
0	41
14	1
1	1
0	0
2	0
47	0
0	0
1	0
47	846
0	164
55	1512
2	691
8	13
7	788
13	558
113	961
3	141
6	565
0	615
0	459
0	451
2	103
0	39
0	9
1	5
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
